,acousticness,danceability,energy,instrumentalness,music_genre
6809,0.00216,0.315,0.895,1.32e-05,1
6812,0.918,0.158,0.08,0.954,1
6820,0.944,0.173,0.0991,0.775,1
6822,0.03,0.614,0.752,0.1689999999999999,1
6823,0.00247,0.44,0.951,0.0012,1
6840,0.994,0.58,0.00172,0.92,1
6841,0.000258,0.475,0.863,0.000106,1
6844,0.983,0.223,0.166,0.953,1
6847,0.000341,0.485,0.916,0.0556,1
6848,0.991,0.203,0.0311,0.00251,1
6849,8.63e-05,0.435,0.974,6.51e-05,1
6850,6.500000000000001e-05,0.4639999999999999,0.99,1.13e-05,1
6852,0.878,0.451,0.217,0.679,1
6856,0.746,0.0829,0.301,0.851,1
6859,0.985,0.104,0.0973,0.157,1
6865,0.914,0.24,0.325,0.000398,1
6869,0.8809999999999999,0.188,0.326,0.00539,1
0,0.0412,0.616,0.626,0.4539999999999999,0
1,0.00643,0.708,0.773,0.662,0
2,0.000625,0.696,0.905,0.0563,0
3,0.0078099999999999,0.6629999999999999,0.975,0.77,0
5,0.0207,0.574,0.88,0.0286,0
6,0.457,0.7090000000000001,0.687,0.8370000000000001,0
7,0.425,0.695,0.573,0.000905,0
8,0.151,0.623,0.818,8.16e-06,0
10,0.0225,0.7040000000000001,0.998,0.792,0
12,0.1009999999999999,0.745,0.8079999999999999,0.526,0
13,0.00158,0.8,0.574,0.13,0
14,0.324,0.6920000000000001,0.621,0.916,0
15,0.0323,0.7909999999999999,0.91,0.244,0
19,0.000677,0.473,0.995,0.865,0
20,0.000717,0.706,0.913,0.00458,0
21,0.0141,0.473,0.99,0.0458,0
22,0.000521,0.436,0.938,0.00907,0
23,0.000396,0.8059999999999999,0.6920000000000001,0.884,0
26,0.122,0.711,0.905,0.000166,0
27,0.1689999999999999,0.5720000000000001,0.652,0.025,0
28,0.0128,0.579,0.989,0.794,0
30,0.0223,0.367,0.914,0.288,0
31,0.508,0.696,0.535,0.48,0
33,3.2e-05,0.4039999999999999,0.967,0.7909999999999999,0
34,0.0066599999999999,0.612,0.975,0.0018899999999999,0
35,0.417,0.608,0.4479999999999999,7.670000000000001e-05,0
37,0.0188,0.623,0.672,0.0508,0
39,0.00582,0.757,0.795,8.88e-05,0
41,0.00209,0.733,0.7440000000000001,0.4039999999999999,0
42,0.000167,0.479,0.98,0.171,0
43,0.0419,0.779,0.497,0.00134,0
47,0.0133,0.407,0.612,0.151,0
48,0.00236,0.4639999999999999,0.973,0.00291,0
49,0.154,0.6709999999999999,0.904,0.8740000000000001,0
51,0.3289999999999999,0.7809999999999999,0.911,4.82e-06,0
52,0.523,0.6809999999999999,0.317,0.917,0
53,0.0593,0.655,0.687,0.00337,0
56,0.00868,0.6409999999999999,0.867,0.00497,0
57,0.0523,0.669,0.721,0.0128,0
58,0.0228,0.76,0.868,0.278,0
60,0.131,0.753,0.8,0.0026899999999999,0
63,0.522,0.55,0.58,0.929,0
64,0.0145,0.276,0.727,6.63e-06,0
67,0.00315,0.8320000000000001,0.934,0.000677,0
68,0.0138,0.628,0.7190000000000001,0.0951,0
69,0.0633,0.672,0.773,0.809,0
71,0.599,0.759,0.723,0.8909999999999999,0
73,0.8,0.768,0.475,0.892,0
74,0.00122,0.379,0.966,0.7040000000000001,0
76,0.78,0.551,0.3279999999999999,0.928,0
78,0.00144,0.667,0.998,0.423,0
80,0.00836,0.5720000000000001,0.924,0.0199,0
81,0.0217,0.838,0.963,0.000488,0
83,0.0018399999999999,0.6559999999999999,0.986,0.0131,0
84,0.00117,0.7290000000000001,0.6920000000000001,0.8540000000000001,0
85,0.0249,0.862,0.728,0.627,0
87,0.28,0.846,0.375,0.162,0
88,6.08e-05,0.4029999999999999,0.754,7.730000000000001e-05,0
89,0.00976,0.623,0.99,0.3389999999999999,0
90,0.1009999999999999,0.6809999999999999,0.925,1.7e-05,0
91,0.00115,0.6629999999999999,0.867,0.000867,0
93,0.2239999999999999,0.8220000000000001,0.731,0.243,0
95,0.00223,0.638,0.962,0.713,0
98,0.0172,0.327,0.945,0.115,0
102,0.0186,0.583,0.841,0.0,0
104,0.00147,0.639,0.872,0.315,0
106,0.00031,0.71,0.994,0.011,0
107,0.0627,0.51,0.408,0.823,0
108,0.000785,0.6809999999999999,0.905,0.00326,0
110,0.00539,0.6809999999999999,0.616,0.00403,0
112,0.0371,0.6809999999999999,0.95,0.162,0
113,0.00519,0.621,0.903,0.93,0
114,0.00982,0.5720000000000001,0.638,0.0212,0
115,0.000618,0.685,0.99,0.00183,0
116,0.000262,0.5529999999999999,0.956,0.0416,0
117,0.0193,0.511,0.596,0.000704,0
118,0.000975,0.758,0.7170000000000001,0.369,0
119,0.00531,0.531,0.964,0.0273,0
120,2.01e-05,0.484,0.981,0.471,0
121,0.0143,0.502,0.8690000000000001,0.0069099999999999,0
122,0.1169999999999999,0.505,0.63,0.000149,0
123,0.00917,0.701,0.8440000000000001,0.19,0
124,0.0983,0.83,0.497,0.0,0
126,0.107,0.679,0.8420000000000001,1.98e-06,0
127,0.0015199999999999,0.846,0.888,0.5820000000000001,0
130,0.303,0.27,0.335,0.927,0
132,0.0076,0.452,0.758,0.305,0
134,0.0969,0.7090000000000001,0.706,0.0104,0
135,0.107,0.7340000000000001,0.804,0.347,0
136,0.063,0.598,0.7859999999999999,0.000166,0
139,0.562,0.5589999999999999,0.327,0.944,0
142,0.134,0.7070000000000001,0.348,0.737,0
143,0.8590000000000001,0.478,0.421,0.91,0
144,0.149,0.846,0.8420000000000001,0.0942,0
145,0.00509,0.659,0.612,0.659,0
146,0.0328,0.677,0.8370000000000001,0.39,0
147,0.00147,0.584,0.8009999999999999,0.00182,0
148,0.00678,0.422,0.98,0.0105,0
149,0.0999,0.763,0.511,0.626,0
150,0.0733,0.807,0.8270000000000001,0.411,0
152,0.261,0.608,0.924,0.012,0
153,0.00362,0.562,0.981,0.0085,0
154,0.374,0.5,0.8,0.809,0
156,0.00615,0.476,0.8590000000000001,5.17e-06,0
157,0.0491,0.595,0.691,0.8370000000000001,0
158,0.0154,0.6859999999999999,0.995,0.000725,0
159,0.00323,0.4639999999999999,0.883,2.54e-05,0
160,0.0355,0.535,0.6990000000000001,0.216,0
163,0.191,0.818,0.894,0.0137,0
164,0.0263,0.478,0.835,0.000519,0
165,0.000361,0.515,0.8270000000000001,0.838,0
166,0.0395,0.853,0.889,6.88e-06,0
167,0.0112,0.7070000000000001,0.48,0.901,0
168,0.0564,0.665,0.65,0.447,0
170,0.00381,0.848,0.923,0.767,0
171,0.0025,0.5710000000000001,0.93,0.255,0
173,0.000335,0.5379999999999999,0.633,0.196,0
177,0.0161,0.815,0.6659999999999999,0.552,0
179,0.105,0.6990000000000001,0.624,0.662,0
180,0.6559999999999999,0.7879999999999999,0.276,0.6809999999999999,0
183,0.0562,0.728,0.762,0.475,0
184,0.00199,0.5660000000000001,0.669,0.8640000000000001,0
185,0.591,0.469,0.74,0.000276,0
187,0.637,0.411,0.7120000000000001,0.0,0
188,0.000951,0.7959999999999999,0.872,0.0975,0
189,0.0151,0.728,0.902,0.00144,0
190,0.1169999999999999,0.805,0.794,0.315,0
191,0.445,0.48,0.8270000000000001,0.341,0
192,0.173,0.893,0.5429999999999999,0.907,0
196,0.00149,0.617,0.923,0.204,0
197,0.0382,0.875,0.84,0.9,0
198,0.0435,0.506,0.652,0.813,0
200,0.0543,0.81,0.516,0.1369999999999999,0
201,0.228,0.7759999999999999,0.57,0.184,0
202,0.0137,0.6920000000000001,0.821,6.23e-05,0
204,0.000512,0.6920000000000001,0.879,0.445,0
206,0.00632,0.655,0.774,0.2319999999999999,0
208,0.0603,0.474,0.731,0.0,0
209,0.0168,0.693,0.789,0.366,0
210,0.00245,0.493,0.961,0.166,0
211,0.00107,0.818,0.799,0.128,0
215,0.00361,0.597,0.8909999999999999,0.0986,0
216,0.00389,0.508,0.779,0.02,0
217,0.128,0.688,0.632,0.000183,0
218,0.0292,0.619,0.721,0.892,0
220,0.0439,0.815,0.7040000000000001,0.846,0
221,0.19,0.583,0.63,0.00146,0
223,0.00716,0.703,0.939,0.173,0
224,0.368,0.41,0.527,0.906,0
225,3.55e-05,0.499,0.7140000000000001,0.768,0
227,0.046,0.575,0.652,8.95e-06,0
228,0.23,0.733,0.514,9.36e-05,0
230,0.00364,0.8320000000000001,0.943,0.7829999999999999,0
231,0.0157,0.7140000000000001,0.309,0.807,0
232,0.281,0.674,0.496,0.929,0
234,0.74,0.685,0.374,0.0,0
236,0.0131,0.605,0.805,0.0705,0
237,0.000546,0.51,0.8490000000000001,0.000748,0
238,0.000295,0.5660000000000001,0.921,2.49e-06,0
239,0.39,0.68,0.966,0.0,0
240,0.342,0.639,0.584,1.27e-06,0
241,0.00362,0.713,0.8240000000000001,0.492,0
242,0.00794,0.292,0.72,0.945,0
243,0.013,0.6559999999999999,0.569,0.836,0
247,0.0207,0.665,0.973,0.8390000000000001,0
250,0.268,0.477,0.998,0.635,0
251,0.00784,0.675,0.878,5.99e-05,0
253,0.133,0.695,0.862,0.0344,0
254,0.7829999999999999,0.6970000000000001,0.5479999999999999,0.841,0
255,9.43e-06,0.472,0.947,0.0155,0
256,0.0811,0.7190000000000001,0.77,0.000976,0
257,0.0129,0.3389999999999999,0.677,0.00162,0
258,0.000291,0.478,0.8690000000000001,0.243,0
259,0.000137,0.254,0.957,0.131,0
262,0.0535,0.5720000000000001,0.745,0.043,0
263,0.0757,0.6609999999999999,0.765,0.8009999999999999,0
264,0.000455,0.521,0.752,0.667,0
265,0.0113,0.691,0.645,0.0306,0
266,0.0658,0.405,0.7929999999999999,0.809,0
268,0.115,0.563,0.868,0.293,0
269,0.131,0.6509999999999999,0.532,7.09e-06,0
270,0.0101,0.5920000000000001,0.941,0.384,0
271,0.0162,0.932,0.546,0.494,0
272,0.00118,0.415,0.6829999999999999,0.0069599999999999,0
274,0.00158,0.55,0.931,0.204,0
275,0.0547,0.675,0.534,2.13e-05,0
276,0.0385,0.698,0.5820000000000001,0.89,0
278,0.931,0.507,0.416,0.165,0
280,0.00211,0.551,0.94,0.785,0
281,0.00698,0.7609999999999999,0.775,0.000543,0
282,0.00232,0.853,0.982,0.19,0
283,0.00309,0.37,0.897,1.07e-06,0
286,0.0543,0.862,0.621,0.0959,0
287,0.127,0.522,0.7290000000000001,9.57e-06,0
288,0.6920000000000001,0.7,0.205,0.961,0
289,0.00612,0.595,0.664,0.562,0
291,0.0418,0.621,0.885,0.492,0
292,0.0010199999999999,0.624,0.939,0.0055899999999999,0
293,0.00224,0.539,0.954,0.835,0
296,0.0022199999999999,0.8190000000000001,0.5489999999999999,0.0142,0
297,0.000148,0.58,0.573,0.136,0
298,0.107,0.5539999999999999,0.546,0.927,0
299,0.708,0.845,0.352,0.884,0
301,0.175,0.672,0.989,0.596,0
302,0.00161,0.67,0.688,0.654,0
303,0.0177,0.713,0.675,0.856,0
305,0.0494,0.505,0.904,0.8540000000000001,0
307,8.6e-05,0.379,0.958,0.026,0
308,0.0127,0.488,0.65,0.0121,0
309,0.5579999999999999,0.687,0.595,0.918,0
310,0.0866,0.764,0.823,0.513,0
311,0.0003549999999999,0.513,0.746,0.000236,0
312,0.0057,0.741,0.8140000000000001,0.7559999999999999,0
314,0.0048,0.509,0.956,0.0,0
315,0.12,0.6509999999999999,0.925,0.0,0
316,0.0517,0.409,0.6890000000000001,0.2689999999999999,0
317,0.958,0.525,0.366,0.7509999999999999,0
318,0.000843,0.6579999999999999,0.98,2.02e-06,0
319,0.8540000000000001,0.551,0.242,1.53e-06,0
320,0.00577,0.381,0.937,0.0155,0
321,0.0882,0.531,0.568,0.00909,0
322,0.00105,0.748,0.745,0.841,0
323,0.156,0.728,0.914,6.92e-05,0
324,0.0262,0.639,0.963,0.8240000000000001,0
325,0.0874,0.525,0.741,0.147,0
326,0.384,0.737,0.457,0.381,0
327,0.0298,0.8170000000000001,0.866,0.623,0
328,0.00162,0.356,0.917,0.8029999999999999,0
329,0.0198,0.8009999999999999,0.74,0.87,0
330,0.156,0.304,0.7490000000000001,0.883,0
332,0.217,0.555,0.72,0.804,0
333,0.015,0.633,0.657,0.0,0
334,0.591,0.826,0.303,0.496,0
335,0.0040799999999999,0.799,0.461,0.908,0
336,0.0128,0.574,0.67,0.601,0
337,0.000824,0.746,0.7490000000000001,0.1889999999999999,0
338,0.0409999999999999,0.7440000000000001,0.779,0.244,0
339,0.127,0.546,0.7340000000000001,0.932,0
340,0.0066099999999999,0.569,0.91,0.000542,0
341,0.0598,0.642,0.6940000000000001,0.0203,0
342,0.509,0.43,0.623,0.92,0
343,0.0283,0.638,0.6509999999999999,0.805,0
345,0.00591,0.6559999999999999,0.5579999999999999,0.634,0
346,0.0317,0.649,0.942,0.245,0
347,0.257,0.738,0.512,0.879,0
348,0.186,0.455,0.5489999999999999,0.475,0
350,0.106,0.813,0.6859999999999999,0.000171,0
351,0.172,0.5529999999999999,0.72,3.15e-05,0
353,0.183,0.579,0.8959999999999999,0.875,0
354,0.0498,0.5589999999999999,0.6809999999999999,0.687,0
355,0.00105,0.7390000000000001,0.919,0.0632,0
356,0.00229,0.55,0.601,0.687,0
357,0.0139,0.531,0.6509999999999999,0.439,0
358,0.871,0.5589999999999999,0.445,0.8590000000000001,0
360,0.0114,0.474,0.94,0.208,0
361,0.000687,0.5820000000000001,0.746,0.0548,0
363,0.0019,0.598,0.966,0.0148,0
364,0.00912,0.8440000000000001,0.727,0.6509999999999999,0
365,0.198,0.506,0.49,0.4479999999999999,0
366,0.0066099999999999,0.536,0.979,0.8340000000000001,0
367,0.22,0.8340000000000001,0.777,0.00609,0
368,0.0746,0.604,0.867,0.432,0
369,0.0283,0.585,0.737,0.109,0
370,0.00137,0.66,0.976,0.725,0
371,0.000322,0.5660000000000001,0.802,0.856,0
373,0.000227,0.465,0.983,0.00404,0
374,0.000453,0.648,0.968,0.759,0
375,0.1639999999999999,0.782,0.392,0.917,0
376,0.00947,0.624,0.875,7.070000000000001e-05,0
377,0.233,0.708,0.6859999999999999,0.0,0
379,0.0498,0.6629999999999999,0.955,0.126,0
380,0.0727,0.508,0.762,0.0,0
381,0.877,0.249,0.431,0.0233,0
382,0.111,0.758,0.638,0.8,0
384,0.011,0.794,0.524,0.742,0
385,0.2769999999999999,0.802,0.8640000000000001,0.00605,0
386,0.00379,0.491,0.86,0.6679999999999999,0
389,0.426,0.784,0.596,0.8109999999999999,0
390,0.106,0.611,0.546,0.862,0
391,0.00734,0.439,0.8759999999999999,0.0177,0
392,0.00762,0.784,0.642,0.331,0
396,0.000672,0.672,0.897,0.000618,0
397,0.213,0.485,0.614,2.1e-06,0
398,0.0257,0.733,0.8740000000000001,1.5e-06,0
399,0.00191,0.3339999999999999,0.8029999999999999,0.0058,0
400,0.000324,0.17,0.517,1.01e-05,0
401,0.0002319999999999,0.7490000000000001,0.85,0.000233,0
402,0.00663,0.654,0.6990000000000001,0.945,0
403,0.00883,0.687,0.698,0.0977,0
404,0.00151,0.795,0.8270000000000001,0.664,0
405,0.0354,0.7090000000000001,0.797,0.00154,0
406,0.0322,0.91,0.5660000000000001,0.899,0
407,0.0019199999999999,0.674,0.821,0.0907,0
408,0.0119,0.68,0.589,0.0,0
409,0.00203,0.594,0.887,0.769,0
410,0.0786,0.585,0.58,0.8859999999999999,0
411,0.405,0.7090000000000001,0.672,1.55e-06,0
412,0.000167,0.483,0.597,0.653,0
413,0.00591,0.6609999999999999,0.8079999999999999,6.01e-05,0
414,0.178,0.5760000000000001,0.797,0.0,0
415,0.0106,0.652,0.312,0.35,0
416,0.0062,0.611,0.872,0.6940000000000001,0
420,0.623,0.638,0.535,0.0391,0
421,0.151,0.672,0.87,0.00215,0
423,0.271,0.476,0.645,0.0,0
424,0.479,0.708,0.87,0.0518,0
425,0.102,0.679,0.985,0.0107,0
427,0.0177,0.7859999999999999,0.6409999999999999,3.34e-05,0
428,0.905,0.509,0.4379999999999999,0.941,0
429,0.00101,0.608,0.993,0.916,0
431,0.0494,0.7879999999999999,0.952,0.000415,0
432,0.0352,0.711,0.7559999999999999,0.00313,0
433,0.0935,0.907,0.612,0.565,0
435,0.418,0.254,0.856,0.858,0
436,0.192,0.574,0.723,0.0,0
437,0.0208,0.7759999999999999,0.474,0.384,0
438,0.0182,0.8,0.622,0.877,0
439,0.00976,0.321,0.7879999999999999,0.395,0
440,0.000281,0.5489999999999999,0.8140000000000001,4.51e-05,0
443,0.3339999999999999,0.779,0.411,0.02,0
445,0.69,0.2739999999999999,0.0211,0.1989999999999999,0
446,0.0228,0.657,0.608,0.887,0
447,0.000281,0.536,0.889,0.6829999999999999,0
448,0.00179,0.726,0.928,0.0627,0
449,0.276,0.831,0.7440000000000001,0.585,0
451,0.00162,0.725,0.888,0.88,0
452,0.853,0.2739999999999999,0.465,0.0262,0
453,0.0274,0.696,0.8390000000000001,0.235,0
454,0.0399,0.6629999999999999,0.868,3.43e-05,0
458,0.108,0.7090000000000001,0.831,0.00128,0
459,0.00258,0.589,0.982,0.0112,0
460,1.74e-05,0.144,0.495,0.588,0
461,0.052,0.8270000000000001,0.5489999999999999,0.129,0
462,0.0838,0.6970000000000001,0.8909999999999999,0.654,0
463,0.00049,0.545,0.925,0.268,0
464,0.054,0.7040000000000001,0.949,0.0727,0
467,0.00126,0.83,0.868,0.11,0
468,0.14,0.807,0.757,0.0787,0
469,0.00797,0.228,0.465,0.637,0
470,0.0778,0.5429999999999999,0.643,0.856,0
471,0.00825,0.659,0.912,0.0,0
475,0.000718,0.501,0.935,0.0201,0
477,0.00139,0.449,0.967,0.000455,0
479,0.0455,0.8009999999999999,0.63,0.867,0
480,0.6659999999999999,0.7709999999999999,0.495,0.0118,0
482,0.000786,0.7509999999999999,0.883,0.898,0
484,0.0142,0.8909999999999999,0.893,0.142,0
485,0.0599,0.535,0.66,0.912,0
486,0.0354,0.616,0.8440000000000001,0.00234,0
488,0.032,0.447,0.7490000000000001,0.0312,0
489,0.161,0.65,0.718,0.000984,0
490,0.0391,0.7709999999999999,0.509,2.17e-05,0
491,0.152,0.469,0.902,0.0124,0
492,0.0532,0.52,0.8540000000000001,0.0001419999999999,0
493,0.085,0.64,0.715,0.664,0
495,0.00763,0.39,0.958,0.00276,0
496,0.0105,0.628,0.654,0.49,0
497,0.514,0.519,0.389,0.153,0
498,0.106,0.621,0.523,0.0634,0
500,0.0348,0.735,0.778,0.186,0
501,0.175,0.526,0.677,3.73e-06,0
502,2.11e-05,0.616,0.998,0.7659999999999999,0
504,0.00564,0.904,0.932,0.289,0
505,0.644,0.608,0.621,0.879,0
506,0.0275,0.6609999999999999,0.511,0.517,0
507,0.00053,0.541,0.918,0.266,0
508,0.0194,0.6779999999999999,0.965,0.456,0
511,0.00236,0.763,0.7909999999999999,0.1009999999999999,0
513,0.0796,0.61,0.606,0.3379999999999999,0
514,0.0997,0.617,0.505,0.899,0
516,0.574,0.674,0.737,0.779,0
518,0.0299,0.502,0.7659999999999999,0.157,0
519,0.0413,0.6859999999999999,0.471,0.748,0
522,0.0712,0.8079999999999999,0.715,0.884,0
523,0.123,0.484,0.912,0.0246,0
524,0.0239,0.603,0.955,0.0451,0
525,1.84e-05,0.4479999999999999,0.909,0.0108,0
526,0.000948,0.804,0.86,0.0,0
527,0.00916,0.718,0.8170000000000001,0.546,0
533,0.0054,0.565,0.897,0.908,0
534,0.021,0.884,0.7609999999999999,0.0309,0
535,0.426,0.86,0.586,0.644,0
536,0.71,0.627,0.496,0.831,0
537,0.00025,0.755,0.616,3.43e-05,0
538,0.000857,0.755,0.488,0.721,0
542,0.0043,0.764,0.743,0.00548,0
543,0.718,0.647,0.397,0.0648,0
544,0.00226,0.833,0.733,0.00104,0
546,0.000356,0.7909999999999999,0.56,1.05e-06,0
547,0.000245,0.732,0.945,0.0518,0
548,0.225,0.735,0.698,0.0386,0
550,0.291,0.632,0.457,0.5660000000000001,0
551,0.62,0.47,0.3329999999999999,0.895,0
552,0.254,0.653,0.852,0.0543,0
553,0.00243,0.601,0.725,0.0791,0
554,0.618,0.7829999999999999,0.396,0.952,0
555,0.253,0.767,0.785,0.000279,0
557,0.0671,0.595,0.7120000000000001,0.0,0
560,4.77e-05,0.616,0.884,0.000495,0
561,0.299,0.628,0.529,0.723,0
564,0.0421,0.3289999999999999,0.662,0.0,0
565,0.5489999999999999,0.562,0.69,0.778,0
566,0.3329999999999999,0.703,0.421,0.708,0
568,0.0075,0.71,0.8590000000000001,0.00663,0
569,0.00112,0.905,0.838,0.8390000000000001,0
570,0.00128,0.807,0.45,0.932,0
571,0.065,0.628,0.809,4.28e-05,0
572,0.0425,0.669,0.6890000000000001,0.00166,0
574,0.504,0.479,0.732,0.8640000000000001,0
575,0.0511,0.5529999999999999,0.726,0.147,0
577,0.156,0.475,0.7509999999999999,0.487,0
578,0.15,0.8370000000000001,0.3779999999999999,0.8740000000000001,0
579,0.147,0.341,0.894,0.0,0
580,3.27e-05,0.6940000000000001,0.773,0.883,0
581,0.00361,0.565,0.934,2.29e-06,0
583,0.0208,0.4479999999999999,0.667,0.7440000000000001,0
584,0.119,0.615,0.939,4.4e-05,0
585,0.259,0.574,0.841,0.000107,0
588,0.0009939999999999,0.624,0.994,0.315,0
589,0.0253,0.379,0.792,0.836,0
590,0.5760000000000001,0.588,0.457,0.853,0
592,0.185,0.5670000000000001,0.754,0.887,0
593,0.0389,0.6729999999999999,0.7170000000000001,0.669,0
594,0.085,0.631,0.65,0.14,0
596,0.0125,0.7340000000000001,0.948,0.472,0
597,0.315,0.639,0.413,1.22e-06,0
599,0.000843,0.55,0.98,0.742,0
600,0.134,0.657,0.46,0.691,0
601,0.157,0.615,0.345,0.85,0
602,0.0515,0.8420000000000001,0.409,0.41,0
603,0.0008269999999999,0.583,0.888,0.000212,0
605,0.0049,0.7659999999999999,0.8390000000000001,0.0108,0
606,0.0494,0.769,0.56,0.000379,0
608,0.243,0.365,0.478,0.8959999999999999,0
609,0.0258,0.8740000000000001,0.66,0.000128,0
611,0.0146,0.5429999999999999,0.73,0.0218,0
612,0.0229,0.346,0.753,0.0641,0
613,0.00262,0.617,0.904,0.941,0
614,0.233,0.253,0.373,0.0,0
615,0.0741,0.5429999999999999,0.66,0.314,0
616,0.888,0.787,0.416,0.84,0
619,0.0182,0.623,0.679,0.000671,0
620,0.0067599999999999,0.492,0.967,0.127,0
622,0.00533,0.446,0.992,0.0008789999999999,0
623,0.385,0.331,0.5820000000000001,0.475,0
626,0.1369999999999999,0.609,0.504,0.865,0
627,0.0753,0.6459999999999999,0.6890000000000001,0.703,0
630,0.000866,0.664,0.973,4.92e-05,0
632,0.0876,0.7559999999999999,0.85,0.86,0
633,0.346,0.872,0.493,0.887,0
634,0.0132,0.685,0.868,0.0,0
635,0.0643,0.8740000000000001,0.575,0.21,0
636,0.0481,0.727,0.8240000000000001,0.888,0
637,0.1969999999999999,0.643,0.825,0.961,0
638,0.00187,0.602,0.948,0.802,0
639,0.0145,0.479,0.8420000000000001,0.0258,0
641,0.00499,0.645,0.161,0.8590000000000001,0
642,0.0053,0.43,0.909,0.0556,0
643,0.0362,0.695,0.981,0.00247,0
644,0.0658,0.653,0.595,0.904,0
646,0.000664,0.7809999999999999,0.81,0.705,0
649,0.00968,0.871,0.843,0.6970000000000001,0
650,0.0003819999999999,0.375,0.843,0.00181,0
651,0.38,0.732,0.312,0.0159,0
653,0.00139,0.627,0.971,0.0945,0
654,0.152,0.61,0.63,0.878,0
656,0.00632,0.481,0.955,0.0232,0
657,0.023,0.66,0.617,0.944,0
659,0.3329999999999999,0.476,0.797,1.4499999999999998e-05,0
661,0.1989999999999999,0.6709999999999999,0.7859999999999999,0.0074,0
662,0.00155,0.531,0.87,0.653,0
663,0.00416,0.667,0.937,0.00147,0
664,0.0251,0.504,0.8959999999999999,0.6559999999999999,0
665,0.0513,0.356,0.214,0.0161,0
666,0.667,0.762,0.933,0.908,0
667,0.45,0.752,0.466,0.725,0
669,0.0888,0.8,0.826,0.8909999999999999,0
670,0.00316,0.6779999999999999,0.746,0.0192,0
672,0.45,0.405,0.3779999999999999,0.58,0
673,0.000586,0.738,0.8059999999999999,0.743,0
674,0.00196,0.617,0.862,0.212,0
677,0.0856,0.8740000000000001,0.209,0.778,0
678,0.0323,0.537,0.962,0.193,0
679,0.00121,0.54,0.966,0.147,0
680,0.00146,0.59,0.995,0.8170000000000001,0
681,0.237,0.5870000000000001,0.935,0.00214,0
682,0.087,0.376,0.804,0.02,0
683,0.456,0.8440000000000001,0.348,0.555,0
684,0.00826,0.68,0.695,0.000412,0
686,0.000202,0.322,0.952,0.2189999999999999,0
687,0.0457,0.612,0.436,0.8590000000000001,0
688,0.000303,0.711,0.954,0.8340000000000001,0
689,0.045,0.691,0.83,5.79e-06,0
691,0.0013,0.659,0.907,7.33e-06,0
692,0.00364,0.562,0.73,0.521,0
693,0.0143,0.631,0.84,0.0,0
694,0.00166,0.54,0.635,0.7879999999999999,0
695,0.000786,0.6809999999999999,0.8690000000000001,0.142,0
696,0.151,0.735,0.595,0.846,0
697,0.312,0.7829999999999999,0.7,0.000125,0
698,0.00198,0.504,0.95,0.0329,0
699,0.00471,0.526,0.913,0.0,0
700,0.0547,0.969,0.4039999999999999,0.138,0
701,0.00345,0.78,0.905,0.929,0
702,0.136,0.64,0.485,0.542,0
704,0.495,0.498,0.6409999999999999,0.847,0
706,0.4039999999999999,0.483,0.602,0.527,0
707,0.00143,0.5,0.939,0.000123,0
710,0.488,0.809,0.624,0.895,0
711,0.039,0.764,0.532,0.69,0
712,0.188,0.6459999999999999,0.563,0.271,0
714,0.0125,0.547,0.855,0.635,0
715,0.00343,0.687,0.994,2.21e-06,0
716,0.318,0.628,0.569,0.921,0
717,0.00771,0.611,0.946,1.97e-06,0
718,0.147,0.7709999999999999,0.492,0.638,0
720,0.0463,0.627,0.996,0.0419,0
721,0.0565,0.5870000000000001,0.556,0.551,0
722,0.649,0.74,0.4629999999999999,0.902,0
723,0.599,0.5579999999999999,0.6579999999999999,0.928,0
724,0.00271,0.82,0.838,0.149,0
725,0.00488,0.62,0.995,0.019,0
726,0.123,0.626,0.973,3.03e-06,0
727,0.000843,0.601,0.953,0.0384,0
728,0.0016699999999999,0.467,0.748,0.893,0
729,0.00504,0.581,0.8079999999999999,0.000251,0
730,0.0016,0.486,0.942,0.0052,0
731,0.00398,0.568,0.5870000000000001,0.74,0
732,0.737,0.396,0.503,0.000107,0
733,0.348,0.664,0.665,0.000563,0
734,0.0122,0.581,0.7979999999999999,0.00264,0
735,0.0695,0.7559999999999999,0.525,0.736,0
739,0.103,0.573,0.995,0.892,0
740,0.291,0.7979999999999999,0.927,0.7440000000000001,0
741,0.0116,0.6809999999999999,0.58,0.843,0
742,0.046,0.698,0.517,0.5870000000000001,0
743,0.0034,0.304,0.8340000000000001,0.0463,0
744,0.0102,0.71,0.6859999999999999,0.866,0
745,0.174,0.6709999999999999,0.772,0.934,0
746,9.65e-05,0.7040000000000001,0.835,0.8420000000000001,0
747,0.0718,0.624,0.83,0.024,0
748,0.0885,0.763,0.911,0.757,0
749,0.00113,0.564,0.941,0.4539999999999999,0
750,0.921,0.344,0.299,0.942,0
751,0.000183,0.635,0.754,0.001,0
752,0.00279,0.653,0.645,0.233,0
753,0.013,0.506,0.589,0.00115,0
754,0.00201,0.758,0.7290000000000001,0.0303,0
757,0.0123,0.628,0.762,2.3e-05,0
759,0.00278,0.5710000000000001,0.883,0.893,0
760,0.0265,0.441,0.994,0.872,0
761,0.0102,0.6759999999999999,0.877,0.186,0
762,0.236,0.8640000000000001,0.687,0.903,0
763,0.00105,0.604,0.767,0.17,0
764,0.551,0.816,0.544,0.741,0
766,0.00195,0.778,0.933,0.807,0
767,0.344,0.862,0.387,0.889,0
769,0.173,0.228,0.537,0.00472,0
